arg0,arg1,arg2
a.1e.comacme.comacme.com.2  ,c.1users/dave/formulas.xlsc=/users/dave/formulas.xlsc=/users/dave/formulas.xls.2  ,l.1da thomasLinda ThomasLinda Thomas.2  
1./ ANN/CHANG/1// ANN/CHANG,1./ DOG/1// DOG,1./ BOBT_SPHYNX.UK.CO/1// BOBT_SPHYNX.UK.CO
vn,/=,ra
"D/,G/0DOGD/,G/0DOG","1/,8/0118-980-2141/,8/0118-980-214","I/,D/0INDONESIA KOREAI/,D/0INDONESIA KOREA"
",-.Z6448--",",-.PLADELPHIA-PHILADELPHIA, PA, USAPA, USA,-",",-.UVERSITYUNIVERSITY OF PENNSYLVANIAOF PENNSYLVANIA--"
"1.,-","1.,-","1.,-"
/1.801-345-19811-345-1987,/1.https=//www.microsoft.com/en-gb/window1tps=//www.microsoft.com/en-gb/windows,/1.+6-775-969-231 775-969-238
"/y,5..","/e,5..","/p,5.."
"t.,t.,","j.,j.,","t.,t.,"
22ducati250,22the2shawshank,22hage
ho-omehome/user/Sheet1.xlsuser/sheet1.xls,ay-yako.tanaka,la-akenya
", /- / 1195 Amethyst Drive3 ",", /- / send email to json_acme.com3 ",", /- / Dec 2, 2014, 11=23 PM - +91 90000 80000= loren ipsum3 "
totom-/tom-2/-2/,adadf_/adf_rocleader_ban_728x90_cpm_std _brd _nrt_dck-2/-2/,111195/1195 amethyst drive-2/-2/
/623 623-599-749 ,/830 830-941-991 ,/11. 11.1/20151-1first call/n12/3/2015-order placed 
CONTACT HELP_ROBOT.COM FOR ALL SUPPORT REQUESTSCONTACT HELP_ROBOT.COM FOR ALL SUPPORT REQUESTStact help_robot.com for all support requestscon/contact help_robot.com for all support requestscontact help_robot.com for all support requeststact help_robot.com for all support requests,"NEW YORK, NY, USANEW YORK, NY, USA York, NY, USAnew/new york, ny, usanew york, ny, usa york, ny, usa",FREEHAFERFREEHAFEReHaferfre/freehaferfreehaferehafer
2 OILOOIL LIFE ABC849999999021 GAUGE OOIL LIFE ABC849999999021 GAUGE,2 BANbBANANA bBANANA,2 WWWwWWW.DOMAIN.COM wWWW.DOMAIN.COM
/i/./i/n/d/onesia korea3i.indonesia korea3.,/u/./u/p/e/nn.edu3u.upenn.edu3.,/1/./1/1///1/2015 - First call31.11/1/2015 - First call3.
WARD-WARDWARD-WARD,JAN-JANJAN-JAN,055-09.-2009-05.-09.-200905.-09.-2009-05.-09.-2009
F/0=//SOMESERVER.COMftp/tp=//someserver.com,3/08-916-5458-916-545330/308-916-5458-916-545,F/0Mfir/irm
"-<,-<b>..409<b>2<b>0.409<b>-<b>0.409<b>2<b>0.409<b>>..409<B>2<B>0.409<B>-<B>0.409<B>2<B>0.409<B>","-U,-USD.EUR<IDEALPRO,CASH,USD>2USD.EUR<IDEALPRO,CASH,USD>-usd.eur<idealpro,cash,usd>2usd.eur<idealpro,cash,usd>D.EUR<IDEALPRO,CASH,USD>2USD.EUR<IDEALPRO,CASH,USD>-USD.EUR<IDEALPRO,CASH,USD>2USD.EUR<IDEALPRO,CASH,USD>","-3,-34653 jim mcdonald234653 jim mcdonald-34653 jim mcdonald234653 jim mcdonald653 JIM MCDONALD234653 JIM MCDONALD-34653 JIM MCDONALD234653 JIM MCDONALD"
"500,,5","DucatiDUCATI25050,,D","happy.jpg,,H"
-142/.-142/,-132/.-132/,-132/.-132/
.2art.lennox_svxn.com,.2Lee Kim,.2April 11 1867
".2424793north3bend,road79 North Bend Road",-,-
" /  ./. .,"," /  ./. .,"," /  ./. .,"
"1D- D- e- c 2, 2014, 11=23 PM - +91 90000 80000= loren ipsum sum",1w- w- w- w.domain.com com,14- 4- 4- 372-33-3223 TYYTE CAP BOX 1550 244 BOX PPSSA223_ PAX PAX
21,57,29
CRNELLCrnell University2rn UNIVERSITY2RN ,5020250202 ,ILOVEIlove apples2lo APPLES2LO 
0 h,0 r,0  
", , ",", , ",", , "
",6upenn.edu11 ",",6lansing, mi 489.337 ",",6nintendo enterprises4. "
",adadfadf_rocleader_ban_728x90_cpm_std0_brd _nrt_dck1df_rocleader_ban_728x90_cpm_std _brd _nrt_dckadfadf_rocleader_ban_728x90_cpm_std _brd _nrt_dck1df_rocleader_ban_728x90_cpm_std _brd _nrt_dck",",dedecdec02, 2014, 11=23 pm - +91 90000 80000= loren ipsum1ec 2, 2014, 11=23 pm - +91 90000 80000= loren ipsumdecdec 2, 2014, 11=23 pm - +91 90000 80000= loren ipsum1ec 2, 2014, 11=23 pm - +91 90000 80000= loren ipsum",",duducducati1251ucati125ducducati1251ucati125"
2.2./2./home/user/Sheet1.xls1home/user/Sheet1.xls2.home/user/Sheet1.xls1home/user/Sheet1.xls2.,2.2./2./ayako tanaka1ayako tanaka2.ayako tanaka1ayako tanaka2.,2.2./2./Lakenya1Lakenya2.Lakenya1Lakenya2.
///.NINTENDO-NINTENDO//.NINTENDO-NINTENDO.NINTENDO-NINTENDO,///.WWW.AMAON.CO.UK-WWW.AMAON.CO.UK//.WWW.AMAON.CO.UK-WWW.AMAON.CO.UK.WWW.AMAON.CO.UK-WWW.AMAON.CO.UK,///.MINING US-MINING US//.MINING US-MINING US.MINING US-MINING US
" --./TOM,/TOM"," --.//1/1/2015 - FIRST CALL/N12/3/2015-ORDER PLACED,/11/1/2015 - FIRST CALL/N12/3/2015-ORDER PLACED"," --./MODEL= OUTBACK WAGON,/MODEL= OUTBACK WAGON"
dcati100/DCATI100/,a-s810w-2avdf/A-S810W-2AVDF/,htps=wwwmicrosoft.com//HTPS=WWWMICROSOFT.COM//
rsRSARAH JANE JONESSARAH JANE JONES rsarah jane jonessarah jane jones .,faFADF_ROCLEADER_BAN_728X90_CPM_STD _BRD _NRT_DCKADF_ROCLEADER_BAN_728X90_CPM_STD _BRD _NRT_DCK fadf_rocleader_ban_728x90_cpm_std _brd _nrt_dckadf_rocleader_ban_728x90_cpm_std _brd _nrt_dck .,naNANN CHANGANN CHANG nann changann chang .
TL/L./288762|TL/L./288762| 76DKTL/L-288762| 76DK76DKTL/L-288762| 76DK3,GR/RAPESGR/RAPES3,TR/RACITR/RACI3
"1Aya,Aya Ayako Tanaka /AYA AYAKO TANAKA","1goo,goo google.com /GOO GOOGLE.COM","1Nin,Nin Nintendo Enterprises /NIN NINTENDO ENTERPRISES"
Pnymphaea2albanymphaea albaNYMPHAEA2ALBANYMPHAEA ALBA-,Mitem22 aq-230a-1duqitem 2 aq-230a-1duqITEM22 AQ-230A-1DUQITEM 2 AQ-230A-1DUQ-,Cprecise277 clear blue 99wie_ box 4403 pax sskaprecise 77 clear blue 99wie_ box 4403 pax sskaPRECISE277 CLEAR BLUE 99WIE_ BOX 4403 PAX SSKAPRECISE 77 CLEAR BLUE 99WIE_ BOX 4403 PAX SSKA-
AQ--1/,HO--1/,A --1/
MICROSOFT <R> WINDOWS <R> 2000 ADVANCED SERVER2.0  m,/  /,N/A  n
"///ITHACA, NEW YORK, USA2.-ITHACA, NEW YORK, USA2.-Ithaca, New York, USA2.-/ITHACA, NEW YORK, USA2.-ITHACA, NEW YORK, USA2.-ITHACA, NEW YORK, USA2.-",///ITEM 1 AQ-S810W-2AVDF2.-ITEM 1 AQ-S810W-2AVDF2.-Item 1 AQ-S810W-2AVDF2.-/ITEM 1 AQ-S810W-2AVDF2.-ITEM 1 AQ-S810W-2AVDF2.-ITEM 1 AQ-S810W-2AVDF2.-,///AYAKO TANAKA2.-AYAKO TANAKA2.-Ayako Tanaka2.-/AYAKO TANAKA2.-AYAKO TANAKA2.-AYAKO TANAKA2.-
-uc/cla.-UCLA.,-z./.-Z.,.tw/witter names look like= _name..TWITTER NAMES LOOK LIKE= _NAME.
--, -,--
A0-0 .,f0-0 .,O0-0 .
",FE .FEBFEBRUARY 12 1806BRUARY 12 1806. ",",TH .THITHIS IS A <STRING>, IT SHOULD BE <CHANGED> TO <A> NUMBER.IS IS A <STRING>, IT SHOULD BE <CHANGED> TO <A> NUMBER.. ",",MI .MICMICROSOFTCROSOFT. "
"/>,","//,","/e,"
",Al,en, KY 41601,",",Al,en, KY 41601,",",An,rew,"
-/-/neral ElectricGENERAL ELECTRIC- ,-/-/-288762| 76DKTL-288762| 76DK- ,-/-/ntact help_robot.com for all support requestsCONTACT HELP_ROBOT.COM FOR ALL SUPPORT REQUESTS- 
....,",,",",,"
00-00-1010-1010 ,00-00-4848-4848 ,00-00-33-33 
/--/- ,/--/- /09/2009,/--/- 8-242-504
 ANann chang/ CHANG//, DOdog///, BObobt_sphynx.uk.co/T_SPHYNX.UK.CO//
"/TRA ACI-ACI 1,","/PHI IALDELPHIA, PA, USA-IALDELPHIA, PA, USA 1,","//DE ELETE WORDS IN THE AREA /-ELETE WORDS IN THE AREA / 1,"
".3own,brown,",".3bruary 5 1798,February5 1798,",".3me= ABC Retailers,Name=ABC Retailers,"
"-.O/OUR,/4/-.OUR,/4/",-.R/REMATURE/OPT IS THE ROOT OF ALL EVIL/-.REMATURE/OPT IS THE ROOT OF ALL EVIL/,-.I/IPPURIS/VULGARIS/-.IPPURIS/VULGARIS/
/ 0c-0C-/c-0C-/,/ 05-05-/5-05-/,/ 0i-0I-/i-0I-/
- ,/,- 
february 12 1806february 12 1fe ruary 12 1806february 12 1FE-RUARY 12 1806FEBRUARY 12 1Fe ruary 12 1806February 12 1,"this is a <string>, it should be <changed> to <a> number.this is a <string>, it should be <changed> to <a> numbth s is a <string>, it should be <changed> to <a> number.this is a <string>, it should be <changed> to <a> numbTH-S IS A <STRING>, IT SHOULD BE <CHANGED> TO <A> NUMBER.THIS IS A <STRING>, IT SHOULD BE <CHANGED> TO <A> NUMBTh s is a <string>, It should be <changed> to <a> number.This is a <string>, It should be <changed> to <a> numb",microsoftmicrosmi rosoftmicrosMI-ROSOFTMICROSMi rosoftMicros
"3Ithaca, New York, USAIthaca, New York, USA0Ithaca, New York, USAIthaca, New York, USA-..",3Item 1 AQ-S810W-2AVDFItem 1 AQ-S810W-2AVDF0Item 1 AQ-S810W-2AVDFItem 1 AQ-S810W-2AVDF-..,3Ayako TanakaAyako Tanaka0Ayako TanakaAyako Tanaka-..
./ ./ ./.MARCH 17 1874-.ARCH 17 1874-,./ ./ ./.GEB. 14 OCT 1956 WESTERKERK HRL-.EB. 14 OCT 1956 WESTERKERK HRL-,./ ./ ./.SERGIENKO-.ERGIENKO-
.AQ-S810W-2AVDFAAQ-S810W-2AVDFQAQ-S810W-2AVDF-S810W-2AVDF-.AQ-S810W-2AVDFAAQ-S810W-2AVDFQAQ-S810W-2AVDF-S810W-2AVDF- ,.HOMEUSER/SHEET1.XLSHHOME/USER/SHEET1.XLSOHOME/USER/SHEET1.XLSME/USER/SHEET1.XLSM.HOME/USER/SHEET1.XLSHHOME/USER/SHEET1.XLSOHOME/USER/SHEET1.XLSME/USER/SHEET1.XLSM ,.A.A < 4 AND A > 0AA < 4 AND A > 0 A < 4 AND A > 0< 4 AND A > 0< < 4 AND A > 0AA < 4 AND A > 0 A < 4 AND A > 0< 4 AND A > 0< 
"OG/W/,WA/","MA/IY/,IYA/","NA/C/,CY/"
.2e0e .2e/user/sheet1.xls2e/user/Sheet1.xls.2e .2e/user/sheet1.xls2e/user/Sheet1.xls,.2k0k .2ko tanaka2ko tanaka.2k .2ko tanaka2ko tanaka,.2e0e .2enya2enya.2e .2enya2enya
1JY1JY 10 1721 AS UPPER PENNS NECK TOWNSHIP 10 1721 AS UPPER PENNS NECK TOWNSHIP1jy1JY 10 1721 AS UPPER PENNS NECK TOWNSHIP 10 1721 as upper penns neck township,"1CNG,AMY1cng2amy",1BE1be
"ay,0ko2ko tanaka-","ki,0is2is-","ge,0. 2. 15 feb 1987 westerkerk hrl-"
" Oil Life ABC849999999021 gauoil life abc849999999021 gaugeil Life ABC849999999021 gauge,"," banabananaanana,"," www.-domain.cwww.domain.comww.domain.com,"
"-,-,/.-,/..","-,-,/.-,/..","-,-,/.-,/.."
Aya.a,fou.u,Duc.c
-S USANsusan/susan.,-N INTENDONintendo/Nintendo.,-0 5/09/200905/09/2009/05/09/2009.
6 0612554-2000,S 0Sergienko,N 0New-YorkN 0New-York-New-York USA-New-York USA
"./.1.19,/.","./.1.29,/.","./.1.13,/."
 susan/, Nintendo/," 0505,09.2009209.2009/"
".,USAN.",".,INTENDO.",".,5/09/2009."
"AYAKO TANAKA,O TANAKA.",-.,"NINTENDO ENTERPRISES,ENDO ENTERPRISES."
-I.LOVE.APPLESI-I-I.LOVE.APPLESI-I LOVE APPLES LOVE APPLES-I LOVE APPLESI-I LOVE APPLES LOVE APPLESLOVE APPLES LOVE APPLES-I LOVE APPLESI-I LOVE APPLES LOVE APPLES0,-APRIL.11.1867A-APRIL-APRIL.11.1867A-APRIL 11 1867PRIL 11 1867-APRIL 11 1867A-APRIL 11 1867PRIL 11 186711 1867PRIL 11 1867-APRIL 11 1867A-APRIL 11 1867PRIL 11 18670,-FREEHAFERF-FREEHAFERREEHAFER-FREEHAFERF-FREEHAFERREEHAFER0
 AME= XYZ SUPPLIERS-.A.AME= XYZ SUPPLIERS-.," 11-12015 - FIRST CALL/N12/3/2015-ORDER PLACED/N11/15/2015-FOLLOW-UP,INTERESTED-.1.11-12015 - FIRST CALL/N12/3/2015-ORDER PLACED/N11/15/2015-FOLLOW-UP,INTERESTED-.", MICROSOFT <R> WINDOWS <R> 2000 ADVANCED SERVER 1.0-.M.MICROSOFT <R> WINDOWS <R> 2000 ADVANCED SERVER 1.0-.
",-ac1achang_maaker.com--ac1achang_maaker.com3.",",-Ly1Lycopus europaeus ssp. europaeus--Ly1Lycopus europaeus ssp. europaeus3.",",-ha1happy.jpg--ha1happy.jpg3."
" , ana,1 ana"," , ot table/xls,1 ot table.xls"," , iya sergienko,1 iya sergienko"
I  hate bananasi hate bananas-I hate bananas2,doogdog-dog2,<bb>0<bb-b>0.409<b><b>0.409<b>-<b>0.409<b>2409<b><b>0.409<b>-<b>0.409<b>2
", 2,10",", A,10",", T,10"
3Ad.d2Adf_ROCLeader_BAN_728x9-_CPM_STD _BRD _NRT_DCK3/,"3De.e2Dec 2, 2-14, 11=23 PM - +91 90000 80000= loren ipsum3/",3Du.u2Ducati1253/
/a /amy-/a /amy/a /amy /a /amy/,/k /kiwis-/k /kiwis/k /kiwis /k /kiwis/,"/t /three, 3-/t /three, 3/t /three, 3 /t /three, 3/"
 01014-014- 01014-014-01014-014-, 0303-03- 0303-03-0303-03-, 01011-011- 01011-011-01011-011-
b./.,i./.,",./."
  -TY,  -EF,  -04
"HAEA A,HAEA A,"," 2 AQ-230A-1, 2 AQ-23-A-1,","ISE 77 CLEAR BLUE 99WIE_ BOX 4403 PAX S,ISE 77 CLEAR BLUE 99WIE_ BOX 44-3 PAX S,"
HO/125-HONDA125 -,.-/,.-/
1r.1r 1r names look like= _name.r names look like= _name,1/.1/w1/www.apple.com/uk/mac./www.apple.com/uk/mac,14.14 14 oct 1956 Westerkerk HRL.4 oct 1956 westerkerk hrl
" ,-g./generalgeneral electric incelectric inc--"," ,-k./kimkim leelee--"," ,-4./44372-33-322344372-33-3223 tyyte cap box 1550 244 box ppssa223_ paxtyyte cap box 1550 244 box ppssa223_ pax--"
"THOthomasomas,OMASomas,,","WARwardrd,RDrd,,","100100 apples0 apples,0 APPLES0 apples,,"
F FT .TP=FT .TP=//SOMESERVER.COM/SOMESERVER.COMFT .TP=//SOMESERVER.COM,3 30 .08-916-54530 .08-916-545,F FI .IRMFI .IRM
1febfebruaryfebfebruary 7 1892 verona township.february 7 1892 verona township7 1892 verona township.february 7 1892 verona township,"1usdusd.eur<idealpro,cash,eur>.usd.eur<idealpro,cash,eur>","1korkor.jpn<idealpro,cash,yen>.kor.jpn<idealpro,cash,yen>"
"55.,5.011","DD.CATI2501ATI2,D.CATI2501ATI2501","HH.PPY.JPG1PY.J,H.PPY.JPG1PY.JPG1"
1-VMWARE ESX SERVER 3.5.0 BUILD 110268 ,1-THIS IS A LINE. /DELETE WORDS IN THE AREA /KEEP THIS PART ,1-AYAKO TANAKA 
" 3, ,aaron ,aaron ,aaron "," 3, ,1301,robinson court ,1301,Robinson Court ,1301,Robinson Court "," 3, ,philadelphia,,pa, usa ,Philadelphia,,PA, USA ,Philadelphia,,PA, USA "
"generalelectric/inc..,","kimlee..,","44372-33-3223tyyte/cap,box 1550 244 box ppssa223_ pax..,"
"/30-308308-916-545,08-916-545/30-308308-916-545,08-916-545","/10-100100 apples,00 apples/10-100100 apples,00 apples","/pu-pulpulp   fiction,ulp   fiction/pu-pulpulp   fiction,ulp   fiction"
2126,2122,4142
aann chang.ann chang,ddog.dog,bbobt_sphynx.uk.co.bobt_sphynx.uk.co
".1R<208,0,32>,R/V<208,0,32>,,",".1N YORK, NY, USA,NEW YORK, NY, USA,,",".1JK,JACK,,"
"e ge,eb  14 oct 19562","o ho,ome/Excel/Sheet1 xls2","% -%,%43 002"
2,2,2
437 -,421 -,429 -
",/.,,",",/.,,",",/.,,"
2.2283-332-44543 CAP DDT PPL445_ HEEN PAX 778202283-332-44543 CAP DDT PPL445_ HEEN PAX 778203.2283-332-44543 CAP DDT PPL445_ HEEN PAX 778202283-332-44543 CAP DDT PPL445_ HEEN PAX 778203,"2.Ann Arbor, MI, USAAnn Arbor, MI, USA3.Ann Arbor, MI, USAAnn Arbor, MI, USA3",2.The quick brown fox.The quick brown fox.3.The quick brown fox.The quick brown fox.3
"New York, NY, USA ,. ","+-72 027-507-632 ,. ","830-94--99- ,. "
"-U,2-UPENN.EDU,UPENN.EDUPENN.EDU","-L,2-LANSING, MI 48933,LANSING, MI 48933ANSING, MI 48933","-N,2-NINTENDO ENTERPRISES,NINTENDO ENTERPRISESINTENDO ENTERPRISES"
/1,/1,/1
"-,","-,",-/
"EE.,,0 e","USERS/DAVE/FORMULASUSERS/DAVE/FORMULAS.,,0 u","DA THO,0 d"
"2.,","2.,","2.,"
".,0cornell university -Cornell UniversityORNELL UNIVERSITY -CORNELL UNIVERSITY.",".,0andrew cencici -Andrew CenciciNDREW CENCICI -ANDREW CENCICI.",".,0zx66448 -zx66448X66448 -ZX66448."
"-, 801 456 8756","-, MICROSOFT <R> WINDOWS <R> Microsoft <R> Windows <R> 2000 Advanced Server 1.0000 ADVANCED SERVER 1.0","-, MOUSE"
/0 TOM MTOM,/0 JUN NCUS BULBOSUS SSP. BULBOSUSJUNCUS BULBOSUS SSP. BULBOSUS,/0 THA ATWILLTHATWILL
",,362.",",,562.",",,1042."
",/ TI- TIRE PRESSURE ABC123873 MONITOR,IRE PRESSURE ABC123873 MONITOR",",/ DU- DUCATI125,UCATI125",",/ NE- NEW TRUCK INC,EW TRUCK INC"
.aa-.aaron.aaron.aa..aa-.aaron.aaron.aaron.aaron,".13-.1301,Robinson Court.1301 robinson court.13..13-.1301,Robinson Court.1301 robinson court.1301,Robinson Court.1301 robinson court",".Ph-.Philadelphia,,PA, USA.philadelphia, pa, usa.Ph..Ph-.Philadelphia,,PA, USA.philadelphia, pa, usa.Philadelphia,,PA, USA.philadelphia, pa, usa"
116 .,110 .,223 .
",./S<184,28,16>r/s<184,28,16>r/s<184,28,16>",",./</a < 4 and a > 0a < 4 and a > 0a < 4 and a > 04 and a > 0a < 4 and a > 0a < 4 and a > 0",",./ntendo/Nintendo Enterprisesnintendo enterprisesnintendo enterprisesEnterprisesnintendo enterprisesnintendo enterprises"
"O, CO/ORNELL3/UNIVERSITY","N, AN/NDREW3/CENCICI","X, ZX/X66448"
"A,A,_ROCLeader_BAN_728x90_CPM_STD/_BRD _NRT_DCK--0A,_ROCLeader_BAN_728x90_CPM_STD _BRD _NRT_DCK--0","D,D,/2Dec 2, 2014, 11=23 PM - +91 90000 80000= loren ipsum 2014, 11=23 PM - +91 90000 80000= loren ipsum--0D, 2Dec 2, 2014, 11=23 PM - +91 90000 80000= loren ipsum 2014, 11=23 PM - +91 90000 80000= loren ipsum--0","D,D,ati125--0D,ati125--0"
"/Ayako Tanaka,-/,ko Tanaka,-","/four, 4,-/,r, 4,-","/Ducati100,-/,ati100,-"
 622 62-554-20000-/, Sr2 Srgienko0-/," Nw2 Nw York. New York, USA0-/"
"THTHOMAS.HOMASTHTHOMAS.HOMASththomas.homas ,","WAWARD.ARDWAWARD.ARDwaward.ard ,","10100 APPLES.00 APPLES10100 APPLES.00 APPLES10100 apples.00 apples ,"
". new york./new york, ny, usa,-.0 ny, usa,-.0",". +172 027-507-632./+172 027-507-632,-.0-.0",". 830-941-991./830-941-991,-.0-.0"
"3.3D.,G ","3.31.,8-980-214 ","3.3I.,DONESIA KOREA "
.TOM3/TOM3/ /O,.11/1/2015- FIRST CALL/N12/3/2015-ORDER PLACED3/ 11/1/2015 - FIRST CALL/N12/3/2015-ORDER PLACED3/ /1,.MODEL=OUTBACK WAGON3/ MODEL= OUTBACK WAGON3/ /O
", ftp=//someserver3com-ftp=//someserver.com, FTP=//SOMESERVER3COM-FTP=//SOMESERVER.COM/, FTP=//SOMESERVER3COM-FTP=//SOMESERVER.COM",", 308-916-545-308-916-545, 308-916-545-308-916-545/, 308-916-545-308-916-545",", firm-firm, FIRM-FIRM/, FIRM-FIRM"
 w, e, o
-i0.0/,-u0.0/,-10.0/
31.,3 .,3 .
"twtwo, 2/two, 2-12",97978 456 8756/978 456 8756-24,0101/15/20131/15/201/15/201313/01/15/20131/15/201/15/201313-56
UP1UPE/ENN1-EDU/.,"LA1LAN/NSING, MI 48933/.",NI1NIN/NTENDO ENTERPRISES/.
23/,64/,16/
"/1/f/e/b/,/e/b/r/u/a/r/y/f/e/b/r/u/a/r/y/ /7/ /1/8/9/2/ /v/e/r/o/n/a/ /t/o/w/n/s/h/i/p/,/,/7/ /1/8/9/2/ /v/e/r/o/n/a/ /t/o/w/n/s/h/i/p","/1/u/s/d/,/s/d/./e/u/r/</i/d/e/a/l/p/r/o/,/c/a/s/h/,/e/u/r/>","/1/k/o/r/,/o/r/./j/p/n/</i/d/e/a/l/p/r/o/,/c/a/s/h/,/y/e/n/>"
/ ntendonintendonintendo..,/ w.amaon.co.ukwww.amaon.co.ukwww.amaon.co.uk..,- .
",0.6 6tps=//abc.com/def6tps=//abc.com/def",",0.6 6rch 23 18646rch 23 1864",",0.6 66"
",0A,0A,,",",0T,0T,,",",0A,0A,,"
".JULY-101721 AS UPPER PENNS NECK TOWNSHIP..,",".CHANG,AMY..,",".BLUE..,"
"0,/,3twitter names look like= _nametwitter names look like= _name ,0,/,3TWITTER NAMES LOOK LIKE= _NAMETWITTER NAMES LOOK LIKE= _NAME","0,/,3+172 027-507-632+172 027-507-632 ,0,/,3+172 027-507-632+172 027-507-632","0,/,3c=/users/dave/formulas.xlsc=/users/dave/formulas.xls ,0,/,3C=/USERS/DAVE/FORMULAS.XLSC=/USERS/DAVE/FORMULAS.XLS"
.OI03LIFE ABC849999999021 GAUGE,.BA0A0A,.00W.DOMAIN.COM
/W.--.-,/T.--.-,/H.--.-
"3/,T/,TWI.twitter names look like= _nameITTER NAMES LOOK LIKE= _NAME","3/,H/,HTT.http= /www.apple.com/uk/macTP=//WWW.APPLE.COM/UK/MAC","3/,G/,GEB.geb. 14 oct 1956 Westerkerk HRLB. 14 OCT 1956 WESTERKERK HRL"
./-1CLA-1cla,./-1-1,./-1WITTER NAMES LOOK LIKE= _NAME-1witter names look like= _name
NY- YUNYUNYU,"NE- EWNEW YORK, NEW YORK, USANEW YORK, NEW YORK, USA",AP- PRAPRIL 1 1799APRIL 1 1799
2,2,",/"
 78 456 8756, /A,  LOVE APPLES
 1-%43.0001 1/ 1-%43.0001, 1PENN01 1/ 1penn01, 1+6 775-969-23801 1/ 1+6 775-969-23801
".,-GA/ ",".,-AR/ ",".,-AN/ "
 .-HTTPS=HTTPS=//WWW.MICROSOFT.COM/EN-GB/WINDOWSHTTPS=//WWW.MICROSOFT.COM/EN-GB/WINDOWSWWW.MICROSOFT.COM/EN-GB/WINDOWS, .-HTTPS=HTTPS=//ABC.COM/DEFHTTPS=//ABC.COM/DEFABC.COM/DEF, .-ART LENNOX
"1,","1,","1,"
V/WAREV/WARE/ESX SERVER 3/5.0 BUILD-10268ESXV/WARE/ESX SERVER 3/5.0 BUILD-110268SERVERV/WARE/ESX SERVER 3/5.0 BUILD-1102683/5.0 BUILD-110268 ,T/IST/IS/IS A LINE/ /DELETE WORDS IN THE AREA /KEEP THIS PARTIST/IS/IS A LINE/ /DELETE WORDS IN THE AREA /KEEP THIS PARTAT/IS/IS A LINE/ /DELETE WORDS IN THE AREA /KEEP THIS PARTLINE/ /DELETE WORDS IN THE AREA /KEEP THIS PART ,A/AKOA/AKO/TANAKATANAKA 
 66-WWARD1RDWWARD1RD, 66-CCHANG1ANGCCHANG1ANG, 66-NN/A1ANN/A1A
4601,251,3721
0/0,8/0,5/0
-3,-3,-3
",ma,e.,ma,e= subaru",",.,1,6,",",<b,0.,<b,0.7268<b>"
",,--,",",,--,",",,--,"
0. make= /ke= subarumake= /ke= subarumake= /ke= subaru0,0. bobby /bby t. smithbobby /bby t. smithbobby /bby t. smith0,0. mary h/ry hannanmary h/ry hannanmary h/ry hannan0
",K,K,",",P,P,",",A,A,"
"-,3","1,31/2015 - First call/n12/3/2015-order pla-","e,3el= outback wa-"
"2./,ame= XYZ Suppliers--2.","2./,111/2015 - First call/n12/3/2015-order placed/n11/15/2015-follow-up,interested--2.","2./,Microsoft <R> Windows <R> 2000 Advanced Server 1.0--2."
/F /0.FEBRUARY 7 FEBRUARY 7 1892 VERONA TOWNSHIP892 VERONA TOWNSHIP,"/U /0.USD.EUR<IDEALPRO,CASH,EUR>","/K /0.KOR.JPN<IDEALPRO,CASH,YEN>"
".,ANN CHANG1,ANN CHANG.",".,DOG1,DOG.",".,BOBT_SPHYNX.UK.CO1,BOBT_SPHYNX.UK.CO."
"invoice300invoice3001.xls.pdf 2voice3001.xls.pdf .xls.pdf 2voice300invoice3001.xls.pdf 2voice3001.xls.pdf .xls.pdf ,","c=/users/dave/pivot table.xls 2/users/dave/pivot table.xls ,","march 23 march 23 1864 2rch 23 1864 864 2rch 23 march 23 1864 2rch 23 1864 864 ,"
H.1Honda1250/4,a.1aaron0/4,s.1sftp=00127.0.0.1//4
462,432,1862
-N0TENDO,-W03AMAONCO-w03amaonco.ukUK,-M0ING-M0ING USUS
6232599-749623-599-749-623-599-749623-599-749-,8302941-991830-941-991-830-941-991830-941-991-,21/1/2015/- FIRST CALL/N12/3/2015-ORDER PLACED11/1/2015 - FIRST CALL/N12/3/2015-ORDER PLACED-11/1/2015/--FIRST-CALL/N12/3/2015-ORDER PLACED11/1/2015 - FIRST CALL/N12/3/2015-ORDER PLACED-
772 ,1092 ,2092 
/AKEAKE ,/OBBOBB ,/ARYARY 
/-1-/ayako tanaka,/-1-/send email to json_acme com,/-1-/801-345-1987
",r0",",c0",",l0"
"OMEHOME USER,SHEET1.X/E/USER/SHEET1.XLS",UCADUCATI2 ATI250,ENEGENERAL ELECTRIC COMPA ERAL ELECTRIC COMPANY
linlinda-linlinda thomasnda/thomas/ithomasnda/thomas/i.,"phiphiladelphia,-phiphiladelphia, pa, usailadelphia,/pa, usa/hpa, usailadelphia,/pa, usa/h.",tirtire-tirtire pressure abc123873 monitorre/pressure abc123873 monitor/ipressure abc123873 monitorre/pressure abc123873 monitor/i.
",/,,/, microsoft <r> windows <r> 2000 advanced server 1.0 ,microsoft <r> windows <r> 2000 advanced server 1.0 ,/",",/,,/, kor.jpn<idealpro,cash,yen> ,kor.jpn<idealpro,cash,yen> ,/",",/,,/, year= 2016 ,year= 2016 ,/"
"/ ward,","/ chang,","/ n.a,"
".,Hippuris vulgarisippu",".,R///B<255,88,80>/B<2",".,The    godfatherhe  "
" /2 .ftp=//someserver.com,2"," /2 .308-916-545,2"," /2 .firm,2"
